UserId,fear,anger,sad,joy,surprise,disgust,trust,anticipation,positive,negative,#Emo_Categories,EmoVariance,gender
Imrankhan6_1998,0,0.225806452,0.177419355,0.338709677,0.032258065,0,0.048387097,0.177419355,0.596774194,0.403225806,6,4.046400952,M
isbashahbaz4,0,0.260504202,0.327731092,0.235294118,0,0,0.084033613,0.092436975,0.411764706,0.588235294,5,3.121983471,M
being_adhiraj,0,0.309090909,0.145454545,0.236363636,0.018181818,0.036363636,0.072727273,0.181818182,0.509090909,0.490909091,7,4.432098765,M
Abhinavkabdwal1,0.04,0.42,0.36,0.12,0,0.04,0,0.02,0.142857143,0.857142857,6,2.316115702,M
Prakhar_Na_Raz,0,0.4,0.25,0.25,0,0.05,0.05,0,0.3,0.7,5,1.86,M
Hindology1,0.044534413,0.307692308,0.105263158,0.165991903,0.028340081,0.04048583,0.105263158,0.20242915,0.502024291,0.497975709,8,5.427319211,M
Surajpradhanji,0.068965517,0.172413793,0.068965517,0.586206897,0,0.034482759,0.034482759,0.034482759,0.655172414,0.344827586,7,3.71484375,M
kumarmanish9,0.023391813,0.391812865,0.175438596,0.245614035,0,0.023391813,0.070175439,0.070175439,0.385964912,0.614035088,7,3.880236686,M
TheLondres,0.006410256,0.307692308,0.224358974,0.192307692,0,0.038461538,0.076923077,0.153846154,0.423076923,0.576923077,7,4.809271857,M
ANUPAMANANDYAD7,0.010989011,0.505494505,0.450549451,0.021978022,0.010989011,0,0,0,0.032967033,0.967032967,5,0.318932488,M
seelro_altaf,0.045454545,0.318181818,0.272727273,0.136363636,0,0.045454545,0.136363636,0.045454545,0.318181818,0.681818182,7,3.958677686,M
saurabhkhan83,0.03030303,0.121212121,0.03030303,0.787878788,0,0,0.03030303,0,0.818181818,0.181818182,5,0.390011891,M
REYAZSHAIKH20,0.063492063,0.420634921,0.134920635,0.182539683,0.015873016,0.055555556,0.063492063,0.063492063,0.328,0.672,8,3.649227111,M
pras4net,0.065789474,0.342105263,0.118421053,0.131578947,0.013157895,0.013157895,0.092105263,0.223684211,0.460526316,0.539473684,8,6.231878698,M
GirishN42459847,0,0.24137931,0.103448276,0.275862069,0.103448276,0,0.172413793,0.103448276,0.655172414,0.344827586,6,4.899408284,M
naman_bhageria,0.052631579,0.347368421,0.157894737,0.294736842,0.031578947,0.021052632,0.052631579,0.042105263,0.425531915,0.574468085,8,2.614743857,M
Ashutos43026815,0,0,0.5,0.5,0,0,0,0,0.5,0.5,2,0.25,M
Adityap88482979,0.028301887,0.330188679,0.179245283,0.245283019,0.018867925,0.047169811,0.037735849,0.113207547,0.41509434,0.58490566,8,3.648543184,M
Vipultweets_,0.030769231,0.2,0.153846154,0.307692308,0.046153846,0.015384615,0.061538462,0.184615385,0.6,0.4,8,4.579591837,M
SunilKu11757099,0.006451613,0.55483871,0.303225806,0.109677419,0.006451613,0,0.012903226,0.006451613,0.134615385,0.865384615,7,1.439398011,M
emnickz420,0,0.257142857,0.114285714,0.485714286,0.028571429,0.057142857,0.028571429,0.028571429,0.571428571,0.428571429,7,2.24,M
Rasuissarcastic,0.039215686,0.31372549,0.235294118,0.37254902,0,0,0.039215686,0,0.411764706,0.588235294,5,1.45087236,M
VeerDager,0,0.5,0.333333333,0.166666667,0,0,0,0,0.166666667,0.833333333,3,0.555555556,M
Noorulhaq8147,0.017241379,0.224137931,0.172413793,0.310344828,0.103448276,0.017241379,0.051724138,0.103448276,0.568965517,0.431034483,8,3.380952381,M
sashayub,0.00877193,0.359649123,0.228070175,0.228070175,0.00877193,0.026315789,0.070175439,0.070175439,0.377192982,0.622807018,8,3.056325023,M
AreejIntesar,0.007751938,0.337209302,0.352713178,0.236434109,0.011627907,0,0.023255814,0.031007752,0.302325581,0.697674419,7,1.208791209,M
SunilSi36806769,0,0.610169492,0.13559322,0.118644068,0.084745763,0,0,0.050847458,0.254237288,0.745762712,5,2.360499703,M
f5f19ebe98bb445,0,0.3125,0.3125,0.375,0,0,0,0,0.375,0.625,3,0.666666667,M
jksharma5,0.024509804,0.308823529,0.12745098,0.348039216,0.019607843,0,0.068627451,0.102941176,0.539215686,0.460784314,7,3.5524,M
coolrishsingh,0.017699115,0.115044248,0.088495575,0.646017699,0,0.017699115,0.03539823,0.079646018,0.767857143,0.232142857,7,2.16,M
kapil_vinayak_,0,0.25,0.083333333,0.5,0.016666667,0,0.033333333,0.116666667,0.666666667,0.333333333,6,1.652892562,M
canis_veteris,0.016666667,0.366666667,0.1,0.35,0,0.05,0.05,0.066666667,0.466666667,0.533333333,7,2.79338843,M
RakeshKrAhuja,0.030674847,0.380368098,0.141104294,0.27607362,0.018404908,0.036809816,0.042944785,0.073619632,0.411042945,0.588957055,8,2.946051423,M
roshankumar0111,0,0.318181818,0.090909091,0.5,0,0,0,0.090909091,0.590909091,0.409090909,4,3.080932785,M
Geniusfitoor76,0.195121951,0.243902439,0.12195122,0.390243902,0,0,0,0.048780488,0.43902439,0.56097561,5,3.030273438,M
goswami_prakhar,0,0.454545455,0.090909091,0.363636364,0,0,0,0.090909091,0.454545455,0.545454545,4,3.05,M
SAHIL09S,0,0.426229508,0.278688525,0.229508197,0,0,0.049180328,0.016393443,0.295081967,0.704918033,5,1.885714286,M
sleepy_tinkerxx,0,0.109589041,0.095890411,0.465753425,0.02739726,0,0.068493151,0.232876712,0.794520548,0.205479452,6,4.899063476,M
GabbarSanghi,0.013071895,0.366013072,0.098039216,0.366013072,0.026143791,0.013071895,0.045751634,0.071895425,0.512987013,0.487012987,8,2.869500595,M
ananyapandayy,0.058479532,0.128654971,0.105263158,0.485380117,0.040935673,0,0.046783626,0.134502924,0.707602339,0.292397661,7,3.585510204,M
montenegro_emil,0.024193548,0.112903226,0.120967742,0.612903226,0,0.008064516,0.096774194,0.024193548,0.733870968,0.266129032,7,1.887408519,M
navketan_mishra,0.023255814,0.255813953,0.186046512,0.279069767,0.01744186,0.046511628,0.13372093,0.058139535,0.5,0.5,8,3.579660239,M
Smart_Ladka,0.0078125,0.2890625,0.3203125,0.2734375,0.015625,0.0390625,0.03125,0.0234375,0.348837209,0.651162791,8,1.823129252,M
Itz_Raj_Tweet,0,0.266666667,0.166666667,0.266666667,0.016666667,0,0.05,0.233333333,0.566666667,0.433333333,6,5.819855358,M
BaburQayoom,0,0.2,0.14,0.36,0.02,0,0.06,0.22,0.66,0.34,6,4.873469388,M
RajeshK82903248,0,0.428571429,0.285714286,0.142857143,0,0.142857143,0,0,0.142857143,0.857142857,4,1.836734694,M
Banjaara20,0,0.166666667,0.133333333,0.466666667,0.033333333,0,0.133333333,0.066666667,0.7,0.3,6,3.25,M
dil_to_paglet_h,0,0.24,0.08,0.24,0,0.16,0.24,0.04,0.52,0.48,6,3.674740484,M
aadee_ram,0.048387097,0.217741935,0.14516129,0.330645161,0.048387097,0.008064516,0.088709677,0.112903226,0.56557377,0.43442623,8,4.780612245,M
jaim007,0.011764706,0.447058824,0.152941176,0.258823529,0,0.011764706,0.035294118,0.082352941,0.38372093,0.61627907,7,3.79338843,M
riteshjoshi007,0.016853933,0.207865169,0.151685393,0.387640449,0.005617978,0.04494382,0.084269663,0.101123596,0.578651685,0.421348315,8,3.356666667,M
Bijendr02911252,0,0,0,0,0,0,0,0,0,0,0,0,M
SamBullArm,0.013157895,0.223684211,0.078947368,0.539473684,0.052631579,0,0.052631579,0.039473684,0.684210526,0.315789474,7,1.662698413,M
Abhay51883573,0.015625,0.171875,0.15625,0.453125,0.03125,0.015625,0.078125,0.078125,0.640625,0.359375,8,2.832342449,M
nikhilgarg18,0.013157895,0.184210526,0.052631579,0.394736842,0,0.013157895,0.105263158,0.236842105,0.736842105,0.263157895,7,5.431405896,M
Faizanbabar_,0,0.323076923,0.353846154,0.215384615,0.030769231,0,0.030769231,0.046153846,0.323076923,0.676923077,6,2.863905325,M
MynkSpeaks,0,0.346938776,0.142857143,0.265306122,0,0.020408163,0.081632653,0.142857143,0.489795918,0.510204082,6,5.484375,M
Gulshan1003,0,0.5,0,0,0,0,0.5,0,0.5,0.5,2,6.25,M
its_ap1,0.029411765,0.382352941,0.264705882,0.196078431,0,0.009803922,0.058823529,0.058823529,0.32038835,0.67961165,7,2.63648834,M
ujamwal,0.028708134,0.368421053,0.119617225,0.267942584,0.009569378,0.019138756,0.086124402,0.100478469,0.469194313,0.530805687,8,3.495547257,M
Sulemanalishek3,0,0.235294118,0.117647059,0.431372549,0,0.039215686,0.078431373,0.098039216,0.615384615,0.384615385,6,3.127991675,M
rahulthevillan,0,0.157142857,0.1,0.485714286,0.028571429,0,0.042857143,0.185714286,0.742857143,0.257142857,6,4.106575964,M
jamshedsahil,0.007462687,0.358208955,0.21641791,0.126865672,0,0.074626866,0.097014925,0.119402985,0.343283582,0.656716418,7,5.312040816,M
NasimRa91439038,0,0.333333333,0.166666667,0.416666667,0,0,0.083333333,0,0.5,0.5,4,0.857142857,M
dastanjannat,0.025,0.225,0.175,0.4125,0.0125,0.0375,0.0375,0.075,0.5375,0.4625,8,2.623263889,M
aneessary,0.020408163,0.244897959,0.06122449,0.387755102,0.040816327,0,0.081632653,0.163265306,0.673469388,0.326530612,7,4.173333333,M
ravibhatia2901,0.012578616,0.41509434,0.169811321,0.226415094,0,0.025157233,0.100628931,0.050314465,0.377358491,0.622641509,7,3.394557823,M
its_avigoyal,0,0.181818182,0.242424242,0.363636364,0.03030303,0,0.03030303,0.151515152,0.575757576,0.424242424,6,3.3125,M
praveenkrchadar,0,0.221374046,0.099236641,0.41221374,0.015267176,0,0.091603053,0.160305344,0.679389313,0.320610687,6,3.099139882,M
TFrantastic1,0.026086957,0.313043478,0.191304348,0.27826087,0.034782609,0.017391304,0.043478261,0.095652174,0.447368421,0.552631579,8,4.24,M
Nchengiz,0.040816327,0.285714286,0.142857143,0.387755102,0,0,0.06122449,0.081632653,0.530612245,0.469387755,6,3.890861275,M
Chandra27227269,0,0.133333333,0.266666667,0.466666667,0,0,0,0.133333333,0.6,0.4,4,4.775510204,M
SaurabhSingj,0,0.307692308,0.230769231,0.230769231,0.076923077,0,0.038461538,0.115384615,0.461538462,0.538461538,6,2.884297521,M
vikshi1311,0.018867925,0.330188679,0.122641509,0.273584906,0.037735849,0.009433962,0.066037736,0.141509434,0.518867925,0.481132075,8,5.580930411,M
naavin,0.010989011,0.32967033,0.10989011,0.274725275,0.043956044,0.010989011,0.087912088,0.131868132,0.538461538,0.461538462,8,4.50170068,M
manyadav93,0,0.111111111,0.333333333,0.444444444,0,0,0,0.111111111,0.555555556,0.444444444,4,2.543209877,M
Kailash59744328,0.016666667,0.266666667,0.233333333,0.416666667,0.016666667,0,0.016666667,0.033333333,0.483333333,0.516666667,7,1.46605581,M
DCNarrator,0.115702479,0.289256198,0.090909091,0.256198347,0.008264463,0.008264463,0.033057851,0.198347107,0.495867769,0.504132231,8,5.317708333,M
rameshshah1936,0.067357513,0.295336788,0.103626943,0.32642487,0.005181347,0.005181347,0.082901554,0.113989637,0.528497409,0.471502591,8,3.681841831,M
13_YADAV_13,0.038961039,0.207792208,0.142857143,0.402597403,0,0.012987013,0.051948052,0.142857143,0.605263158,0.394736842,7,3.807152558,M
SaurabhSingj,0,0.333333333,0.277777778,0.277777778,0.055555556,0,0,0.055555556,0.388888889,0.611111111,5,2.111111111,M
ChowkidarDhiru,0,0.2,0.6,0.2,0,0,0,0,0.2,0.8,3,0,M
being_shasha,0.057692308,0.365384615,0.076923077,0.307692308,0.019230769,0.115384615,0.019230769,0.038461538,0.384615385,0.615384615,8,2.2275,M
ashwatthama69,0,0.12244898,0.12244898,0.387755102,0.204081633,0.020408163,0.06122449,0.081632653,0.729166667,0.270833333,7,2.863905325,M
dogcongress,0.021276596,0.382978723,0.212765957,0.127659574,0.021276596,0,0.063829787,0.170212766,0.382978723,0.617021277,7,5.788347206,M
DrChandRana1,0.006024096,0.337349398,0.13253012,0.331325301,0.024096386,0.006024096,0.072289157,0.090361446,0.506024096,0.493975904,8,3.84856879,M
TiwariHaimanshu,0.041666667,0.229166667,0.104166667,0.333333333,0.083333333,0.020833333,0.0625,0.125,0.604166667,0.395833333,8,4.156956005,M
rcraina9,0.013157895,0.355263158,0.052631579,0.269736842,0,0.006578947,0.111842105,0.190789474,0.572368421,0.427631579,7,4.832222222,M
anusskmr,0,0.086206897,0.068965517,0.844827586,0,0,0,0,0.844827586,0.155172414,3,0.305454545,M
Vikas_Purush,0.035714286,0.339285714,0.107142857,0.285714286,0,0.017857143,0.053571429,0.160714286,0.5,0.5,7,4.604570637,M
MAan_gujjar11,0,0.264705882,0.235294118,0.147058824,0.029411765,0.088235294,0,0.235294118,0.411764706,0.588235294,6,4.257088847,M
hydbadshah,0,0.396226415,0.188679245,0.264150943,0,0.037735849,0.037735849,0.075471698,0.377358491,0.622641509,6,3.597633136,M
TheParamGulati,0.027972028,0.230769231,0.097902098,0.475524476,0.013986014,0.006993007,0.055944056,0.090909091,0.638888889,0.361111111,8,3.719338716,M
IamRajatOberoi,0,0.259259259,0.240740741,0.314814815,0.018518519,0.018518519,0.037037037,0.111111111,0.481481481,0.518518519,7,3.563533058,M
1sandeeppandey,0,0.484848485,0.121212121,0.272727273,0,0,0.060606061,0.060606061,0.393939394,0.606060606,5,2.272727273,M
prashant26893,0.023255814,0.837209302,0,0.093023256,0,0,0,0.046511628,0.139534884,0.860465116,4,1.999375,M
Palaaaaat,0.02173913,0.282608696,0.130434783,0.434782609,0.02173913,0.02173913,0.02173913,0.065217391,0.543478261,0.456521739,8,3.481789802,M
maverickoxymora,0.04109589,0.287671233,0.178082192,0.356164384,0,0.02739726,0.04109589,0.068493151,0.465753425,0.534246575,7,3.443950617,M
srinivas60222,0.007518797,0.263157895,0.187969925,0.338345865,0.022556391,0.007518797,0.060150376,0.112781955,0.533834586,0.466165414,8,3.574022776,M
Mr_Whappaaaa,0.038461538,0.423076923,0.365384615,0.038461538,0.019230769,0.038461538,0,0.076923077,0.134615385,0.865384615,7,1.678638941,M
jawadzz,0.003875969,0.310077519,0.263565891,0.248062016,0.003875969,0.003875969,0.031007752,0.135658915,0.418604651,0.581395349,8,2.984429066,M
oye_Abhi,0.030769231,0.215384615,0.246153846,0.246153846,0,0.015384615,0.092307692,0.153846154,0.492307692,0.507692308,7,5.330612245,M
mfgofficial1,0,0.019230769,0,0.961538462,0,0,0.019230769,0,0.980769231,0.019230769,3,0.083295609,M
LongAwaitedHero,0.026548673,0.353982301,0.115044248,0.336283186,0.008849558,0,0.061946903,0.097345133,0.504424779,0.495575221,7,2.444119795,M
mianmunawarahme,0,0.384615385,0.192307692,0.230769231,0,0.038461538,0.038461538,0.115384615,0.384615385,0.615384615,6,2.925619835,M
Tech_Masterr,0.011235955,0.247191011,0.157303371,0.370786517,0.011235955,0.033707865,0.033707865,0.134831461,0.544444444,0.455555556,8,4.131377551,M
urrehan,0.014084507,0.485915493,0.11971831,0.232394366,0.007042254,0.021126761,0.063380282,0.056338028,0.35915493,0.64084507,8,3.4836,M
ABDUL12531,0,0.244897959,0.183673469,0.510204082,0,0.020408163,0,0.040816327,0.551020408,0.448979592,5,1.677295918,M
AnilVER22053780,0,0.078431373,0.019607843,0.901960784,0,0,0,0,0.901960784,0.098039216,3,0.244897959,M
iTrueToo,0.018181818,0.318181818,0.154545455,0.263636364,0.018181818,0.036363636,0.081818182,0.109090909,0.472727273,0.527272727,8,3.567708333,M
man_wid_secrets,0.0078125,0.2421875,0.1640625,0.3515625,0.015625,0.0078125,0.125,0.0859375,0.57480315,0.42519685,8,3.904761905,M
TheRainPoet,0.012345679,0.271604938,0.049382716,0.395061728,0.037037037,0.037037037,0.086419753,0.111111111,0.62962963,0.37037037,8,3.567708333,M
nthejain,0.051724138,0.189655172,0.155172414,0.327586207,0,0.017241379,0.051724138,0.206896552,0.586206897,0.413793103,7,4.696051423,M
vishaljadon28,0.076923077,0.115384615,0.153846154,0.423076923,0.038461538,0,0.076923077,0.115384615,0.653846154,0.346153846,7,2.923469388,M
michael_at_work,0.023622047,0.409448819,0.165354331,0.275590551,0.007874016,0,0.047244094,0.070866142,0.40625,0.59375,7,3.3636,M
MANOJ58741522,0,0.064516129,0.064516129,0.838709677,0.032258065,0,0,0,0.870967742,0.129032258,4,0.338888889,M
ImHarsh_Y,0,0.317460317,0.19047619,0.158730159,0.015873016,0.031746032,0.126984127,0.158730159,0.46031746,0.53968254,7,4.968163265,M
sirfyou,0,0.363636364,0.127272727,0.327272727,0,0.018181818,0.018181818,0.145454545,0.490909091,0.509090909,6,3.391581633,M
bbhuria,0,0.476190476,0.023809524,0.5,0,0,0,0,0.5,0.5,3,0.208677686,M
rahee22jan,0,0.088235294,0.058823529,0.647058824,0,0.058823529,0,0.147058824,0.794117647,0.205882353,5,0.698224852,M
TalesByMarlon,0,0.198019802,0.059405941,0.534653465,0,0,0.079207921,0.128712871,0.745098039,0.254901961,5,2.719135802,M
madelykagun,0,0.285714286,0.142857143,0.285714286,0,0,0,0.285714286,0.571428571,0.428571429,4,4.16,M
himanshu_epcon,0,0.107142857,0.107142857,0.571428571,0,0,0.214285714,0,0.785714286,0.214285714,4,1.666666667,M
mr_m2a,0,0.368421053,0.157894737,0.315789474,0,0,0.157894737,0,0.473684211,0.526315789,4,2.020833333,M
99_das,0,0.5,0.5,0,0,0,0,0,0,1,2,0.25,M
showkat0007,0,0,0,1,0,0,0,0,1,0,1,0,M
AnandGu15121419,0,0.25,0,0.625,0,0,0,0.125,0.75,0.25,3,3,M
dilwalaguru,0.03125,0.125,0.125,0.40625,0.03125,0,0.125,0.15625,0.71875,0.28125,7,3.667590028,M
mpbhangale,0,0.333333333,0.333333333,0.111111111,0,0.222222222,0,0,0.125,0.875,4,2.1875,M
journomayank,0,0.666666667,0,0,0.166666667,0,0,0.166666667,0.333333333,0.666666667,3,0,M
RamneekK9,0,0.5,0.333333333,0.166666667,0,0,0,0,0.166666667,0.833333333,3,0.222222222,M
karanm97,0,0.545454545,0.090909091,0.363636364,0,0,0,0,0.363636364,0.636363636,3,1,M
_adil_khan__,0.057692308,0.326923077,0.057692308,0.211538462,0.019230769,0,0.173076923,0.153846154,0.557692308,0.442307692,7,5.409722222,M
Shubhamraodixit,0,0,0,0,0,0,0,0,0,0,0,0,M
beingtiger22,0,0.304347826,0.130434783,0.086956522,0.043478261,0,0.173913043,0.260869565,0.565217391,0.434782609,6,6.082644628,M
SimplyWazza,0,0.090909091,0.363636364,0.272727273,0,0.090909091,0.090909091,0.090909091,0.454545455,0.545454545,6,2.693877551,M
alcoholicharsh,0,0.266666667,0.266666667,0.333333333,0,0,0,0.133333333,0.466666667,0.533333333,4,3.1875,M
iamSid0,0,0,0,1,0,0,0,0,1,0,1,0,M
ajithphilip47,0,0.2,0.2,0,0,0,0,0.6,0.6,0.4,3,7.6875,M
sharif_shakalse,0,0,0,0,0,0,0,0,0,0,0,0,M
Falana_Dimka,0,0.25,0.25,0.375,0,0,0,0.125,0.5,0.5,4,4.16,M
imcaptainRO45,0.25,0,0,0.25,0,0,0,0.5,0.75,0.25,3,8.6875,M
HaiderJafri514,0,0.2,0.2,0.4,0,0,0,0.2,0.6,0.4,4,4.16,M
tweetlessss,0,0,0.5,0.5,0,0,0,0,0.5,0.5,2,0.25,M
MukulChatterje6,0.291666667,0.083333333,0.083333333,0.5,0,0,0,0.041666667,0.56,0.44,5,3.41,M
satyakam92,0,0,0,0,0,0,0,0,0,0,0,0,M
naalaYUCK,0.1,0.4,0.2,0.2,0,0,0,0.1,0.3,0.7,5,0.888888889,M
BeingGoodOne,0,0.09375,0.40625,0.5,0,0,0,0,0.5,0.5,3,0.231404959,M
TapanRo00507241,0,0.333333333,0,0.666666667,0,0,0,0,0.666666667,0.333333333,2,0.918367347,M
imikramkhan,0,0.103448276,0.068965517,0.655172414,0,0,0.172413793,0,0.827586207,0.172413793,4,1.265306122,M
imcaptainRO45,0.25,0,0,0.25,0,0,0,0.5,0.75,0.25,3,8.6875,M
mahamalikhan15,0.047619048,0.380952381,0.19047619,0.238095238,0.047619048,0,0.047619048,0.047619048,0.380952381,0.619047619,7,3.636363636,M
GeorgiaConsrv72,0,0.25,0,0,0,0.25,0.25,0.25,0.5,0.5,4,5.1875,M
Sailend62365499,0,0.142857143,0.107142857,0.75,0,0,0,0,0.75,0.25,3,0.537722908,M
UbaiR15,0,0.214285714,0,0.571428571,0,0,0.071428571,0.142857143,0.785714286,0.214285714,4,0.816326531,M
Raja_saab_,0.2,0.2,0.2,0.2,0,0,0,0.2,0.4,0.6,5,5.84,M
HassanR406,0,0,0,1,0,0,0,0,1,0,1,0,M
drscagarwal,0,0.647058824,0,0.176470588,0,0,0,0.176470588,0.352941176,0.647058824,3,0.4375,M
raimu456,0,0.285714286,0.114285714,0.514285714,0.028571429,0,0,0.057142857,0.611111111,0.388888889,5,3.234375,M
MnManishnarad,0,0.5,0,0,0,0,0,0.5,0.5,0.5,2,9,M
sagargiri102,0,0.117647059,0.117647059,0.588235294,0,0,0,0.176470588,0.764705882,0.235294118,4,3.555555556,M
TeeKay2902,0,0,0,0.5,0,0,0.5,0,1,0,2,2.25,M
humna55,0,0,0,0,0,0,0,1,1,0,1,0,M
photo_keeda,0,0.153846154,0,0.692307692,0.076923077,0,0,0.076923077,0.846153846,0.153846154,4,3.222222222,M
anusskmr,0,0.083333333,0.083333333,0.833333333,0,0,0,0,0.833333333,0.166666667,3,0.354166667,M
iamZoomie,0,0.6,0,0.4,0,0,0,0,0.4,0.6,2,0.96,M
kookielun,0,0.303030303,0.212121212,0.303030303,0,0.03030303,0.090909091,0.060606061,0.454545455,0.545454545,6,4,M
Charlesfrize,0,0.08,0.08,0.62,0.02,0.02,0.08,0.1,0.82,0.18,7,2.831597222,M
zicyd,0.027027027,0,0.081081081,0.675675676,0,0,0.081081081,0.135135135,0.891891892,0.108108108,5,3.555555556,M
mattchrismorr77,0,0.5,0,0.5,0,0,0,0,0.5,0.5,2,1,M
WGeorgeArnold,0.015384615,0.384615385,0.138461538,0.215384615,0.030769231,0.015384615,0.123076923,0.076923077,0.446153846,0.553846154,8,3.986282579,M
zachsolis,0,0.5,0.375,0.125,0,0,0,0,0.125,0.875,3,0,M
wabiisabiii,0,0.5,0.142857143,0.25,0,0.035714286,0.035714286,0.035714286,0.321428571,0.678571429,6,2.867768595,M
Jikster2009,0,0.2,0.133333333,0.666666667,0,0,0,0,0.666666667,0.333333333,3,0.12244898,M
Justin_james85,0,0.166666667,0.016666667,0.4,0.1,0,0.083333333,0.233333333,0.816666667,0.183333333,6,4.520661157,M
yax_a,0,0.571428571,0.285714286,0.071428571,0,0.071428571,0,0,0.071428571,0.928571429,4,0.24,M
Prince4abah,0,0.4,0.12,0.44,0,0,0.04,0,0.48,0.52,4,1.514739229,M
SnoweyFanrasha,0,0.12,0.08,0.28,0.04,0,0.24,0.24,0.8,0.2,6,3.1875,M
imNileshM,0,0.333333333,0.148148148,0.333333333,0,0,0.111111111,0.074074074,0.518518519,0.481481481,5,3.05785124,M
Charles_wilson_,0,0.041666667,0.166666667,0.375,0,0,0.291666667,0.125,0.791666667,0.208333333,5,3.777777778,M
